subject,night,condition,type,time_span,feature,data
AH10Y,0,Known Alarm,imu,last_30min,ss_std,361.1502613271291
AH10Y,0,Known Alarm,imu,last_30min,ss_std_60,287.35293203399743
AH10Y,0,Known Alarm,imu,last_hour,ss_max,809.375
AH10Y,0,Known Alarm,imu,last_hour,ss_max_60,809.375
AH10Y,0,Known Alarm,imu,last_hour,ss_max_position,0.7751214602947388
AH10Y,0,Known Alarm,imu,last_hour,ss_mean,321.2286931818182
AH10Y,0,Known Alarm,imu,last_hour,ss_mean_60,351.88671869999996
AH10Y,0,Known Alarm,imu,last_hour,ss_median,259.414062
AH10Y,0,Known Alarm,imu,last_hour,ss_median_60,263.4765625
AH10Y,0,Known Alarm,imu,last_hour,ss_number,11.0
AH10Y,0,Known Alarm,imu,last_hour,ss_number_60,10.0
AH10Y,0,Known Alarm,imu,last_hour,ss_skewness,0.8148540005009122
AH10Y,0,Known Alarm,imu,last_hour,ss_skewness_60,0.8631635501282106
AH10Y,0,Known Alarm,imu,last_hour,ss_std,248.16387883081578
AH10Y,0,Known Alarm,imu,last_hour,ss_std_60,238.62162270690175
AH10Y,0,Known Alarm,imu,total,ss_max,2226.171875
AH10Y,0,Known Alarm,imu,total,ss_max_60,2226.171875
AH10Y,0,Known Alarm,imu,total,ss_max_position,0.015098964908506325
AH10Y,0,Known Alarm,imu,total,ss_mean,517.7725290232557
AH10Y,0,Known Alarm,imu,total,ss_mean_60,599.1543495945946
AH10Y,0,Known Alarm,imu,total,ss_median,288.867187
AH10Y,0,Known Alarm,imu,total,ss_median_60,359.453125
AH10Y,0,Known Alarm,imu,total,ss_number,43.0
AH10Y,0,Known Alarm,imu,total,ss_number_60,37.0
AH10Y,0,Known Alarm,imu,total,ss_skewness,1.3699513449543013
AH10Y,0,Known Alarm,imu,total,ss_skewness_60,1.2752266911973142
AH10Y,0,Known Alarm,imu,total,ss_std,541.1631826369907
AH10Y,0,Known Alarm,imu,total,ss_std_60,541.1755254223859
AH10Y,0,Known Alarm,selfreport,last_30min,ss_max,886.054687
AH10Y,0,Known Alarm,selfreport,last_30min,ss_max_60,886.054687
AH10Y,0,Known Alarm,selfreport,last_30min,ss_max_position,0.5075331355894828
AH10Y,0,Known Alarm,selfreport,last_30min,ss_mean,595.7552083333334
AH10Y,0,Known Alarm,selfreport,last_30min,ss_mean_60,595.7552083333334
AH10Y,0,Known Alarm,selfreport,last_30min,ss_median,642.304688
AH10Y,0,Known Alarm,selfreport,last_30min,ss_median_60,642.304688
AH10Y,0,Known Alarm,selfreport,last_30min,ss_number,3.0
AH10Y,0,Known Alarm,selfreport,last_30min,ss_number_60,3.0
AH10Y,0,Known Alarm,selfreport,last_30min,ss_skewness,-0.26462651991102404
AH10Y,0,Known Alarm,selfreport,last_30min,ss_skewness_60,-0.26462651991102404
AH10Y,0,Known Alarm,selfreport,last_30min,ss_std,316.15491622116804
AH10Y,0,Known Alarm,selfreport,last_30min,ss_std_60,316.15491622116804
AH10Y,0,Known Alarm,selfreport,last_hour,ss_max,886.054688
AH10Y,0,Known Alarm,selfreport,last_hour,ss_max_60,886.054688
AH10Y,0,Known Alarm,selfreport,last_hour,ss_max_position,0.7538214891852338
AH10Y,0,Known Alarm,selfreport,last_hour,ss_mean,321.274858
AH10Y,0,Known Alarm,selfreport,last_hour,ss_mean_60,351.9375
AH10Y,0,Known Alarm,selfreport,last_hour,ss_median,258.90625
AH10Y,0,Known Alarm,selfreport,last_hour,ss_median_60,259.16015600000003
AH10Y,0,Known Alarm,selfreport,last_hour,ss_number,11.0
AH10Y,0,Known Alarm,selfreport,last_hour,ss_number_60,10.0
AH10Y,0,Known Alarm,selfreport,last_hour,ss_skewness,1.017357279818815
AH10Y,0,Known Alarm,selfreport,last_hour,ss_skewness_60,1.0488467169759632
AH10Y,0,Known Alarm,selfreport,last_hour,ss_std,265.5651405430118
AH10Y,0,Known Alarm,selfreport,last_hour,ss_std_60,258.59163454933645
AH10Y,0,Known Alarm,selfreport,total,ss_max,2226.171875
AH10Y,0,Known Alarm,selfreport,total,ss_max_60,2226.171875
AH10Y,0,Known Alarm,selfreport,total,ss_max_position,0.024677905701754387
AH10Y,0,Known Alarm,selfreport,total,ss_mean,524.7519985116279
AH10Y,0,Known Alarm,selfreport,total,ss_mean_60,607.2793496216216
AH10Y,0,Known Alarm,selfreport,total,ss_median,288.867187
AH10Y,0,Known Alarm,selfreport,total,ss_median_60,396.523437
AH10Y,0,Known Alarm,selfreport,total,ss_number,43.0
AH10Y,0,Known Alarm,selfreport,total,ss_number_60,37.0
AH10Y,0,Known Alarm,selfreport,total,ss_skewness,1.3324274089209163
AH10Y,0,Known Alarm,selfreport,total,ss_skewness_60,1.2409592671463572
AH10Y,0,Known Alarm,selfreport,total,ss_std,541.5752531722923
AH10Y,0,Known Alarm,selfreport,total,ss_std_60,540.3777821202127
AH10Y,1,Known Alarm,imu,last_30min,ss_max,315.78125
AH10Y,1,Known Alarm,imu,last_30min,ss_max_60,315.78125
AH10Y,1,Known Alarm,imu,last_30min,ss_max_position,0.744513588288724
AH10Y,1,Known Alarm,imu,last_30min,ss_mean,132.85156253846154
AH10Y,1,Known Alarm,imu,last_30min,ss_mean_60,152.17329545454547
AH10Y,1,Known Alarm,imu,last_30min,ss_median,112.65625
AH10Y,1,Known Alarm,imu,last_30min,ss_median_60,126.367187
AH10Y,1,Known Alarm,imu,last_30min,ss_number,13.0
AH10Y,1,Known Alarm,imu,last_30min,ss_number_60,11.0
AH10Y,1,Known Alarm,imu,last_30min,ss_skewness,0.9393222679807489
AH10Y,1,Known Alarm,imu,last_30min,ss_skewness_60,1.027228990872347
AH10Y,1,Known Alarm,imu,last_30min,ss_std,93.02979795997251
AH10Y,1,Known Alarm,imu,last_30min,ss_std_60,87.76164202398098
AH10Y,1,Known Alarm,imu,last_hour,ss_max,824.609375
AH10Y,1,Known Alarm,imu,last_hour,ss_max_60,824.609375
AH10Y,1,Known Alarm,imu,last_hour,ss_max_position,0.2807082267768174
AH10Y,1,Known Alarm,imu,last_hour,ss_mean,235.10677086666666
AH10Y,1,Known Alarm,imu,last_hour,ss_mean_60,250.59988842857143
AH10Y,1,Known Alarm,imu,last_hour,ss_median,130.9375
AH10Y,1,Known Alarm,imu,last_hour,ss_median_60,152.5195315
AH10Y,1,Known Alarm,imu,last_hour,ss_number,15.0
AH10Y,1,Known Alarm,imu,last_hour,ss_number_60,14.0
AH10Y,1,Known Alarm,imu,last_hour,ss_skewness,1.5321088209758444
AH10Y,1,Known Alarm,imu,last_hour,ss_skewness_60,1.503441833774266
AH10Y,1,Known Alarm,imu,last_hour,ss_std,229.1585034134629
AH10Y,1,Known Alarm,imu,last_hour,ss_std_60,229.51168402275684
AH10Y,1,Known Alarm,imu,total,ss_max,2464.84375
AH10Y,1,Known Alarm,imu,total,ss_max_60,2464.84375
AH10Y,1,Known Alarm,imu,total,ss_max_position,0.2689056482005815
AH10Y,1,Known Alarm,imu,total,ss_mean,327.45312498461544
AH10Y,1,Known Alarm,imu,total,ss_mean_60,436.87337235416663
AH10Y,1,Known Alarm,imu,total,ss_median,159.882812
AH10Y,1,Known Alarm,imu,total,ss_median_60,249.511719
AH10Y,1,Known Alarm,imu,total,ss_number,65.0
AH10Y,1,Known Alarm,imu,total,ss_number_60,48.0
AH10Y,1,Known Alarm,imu,total,ss_skewness,2.468029453819251
AH10Y,1,Known Alarm,imu,total,ss_skewness_60,2.191590146254922
AH10Y,1,Known Alarm,imu,total,ss_std,452.01323198054615
AH10Y,1,Known Alarm,imu,total,ss_std_60,481.0436600476209
AH10Y,1,Known Alarm,selfreport,last_30min,ss_max,316.289062
AH10Y,1,Known Alarm,selfreport,last_30min,ss_max_60,316.289062
AH10Y,1,Known Alarm,selfreport,last_30min,ss_max_position,0.7394354353261255
AH10Y,1,Known Alarm,selfreport,last_30min,ss_mean,132.89062492307693
AH10Y,1,Known Alarm,selfreport,last_30min,ss_mean_60,153.05042600000002
AH10Y,1,Known Alarm,selfreport,last_30min,ss_median,112.65625
AH10Y,1,Known Alarm,selfreport,last_30min,ss_median_60,131.445313
AH10Y,1,Known Alarm,selfreport,last_30min,ss_number,13.0
AH10Y,1,Known Alarm,selfreport,last_30min,ss_number_60,11.0
AH10Y,1,Known Alarm,selfreport,last_30min,ss_skewness,0.8859513591917711
AH10Y,1,Known Alarm,selfreport,last_30min,ss_skewness_60,1.0077772880787597
AH10Y,1,Known Alarm,selfreport,last_30min,ss_std,93.93932974096096
AH10Y,1,Known Alarm,selfreport,last_30min,ss_std_60,87.63977656189506
AH10Y,1,Known Alarm,selfreport,last_hour,ss_max,824.609375
AH10Y,1,Known Alarm,selfreport,last_hour,ss_max_60,824.609375
AH10Y,1,Known Alarm,selfreport,last_hour,ss_max_position,0.278169157311617
AH10Y,1,Known Alarm,selfreport,last_hour,ss_mean,235.07291673333336
AH10Y,1,Known Alarm,selfreport,last_hour,ss_mean_60,250.5273437857143
AH10Y,1,Known Alarm,selfreport,last_hour,ss_median,135.507813
AH10Y,1,Known Alarm,selfreport,last_hour,ss_median_60,154.804688
AH10Y,1,Known Alarm,selfreport,last_hour,ss_number,15.0
AH10Y,1,Known Alarm,selfreport,last_hour,ss_number_60,14.0
AH10Y,1,Known Alarm,selfreport,last_hour,ss_skewness,1.5449994206260873
AH10Y,1,Known Alarm,selfreport,last_hour,ss_skewness_60,1.5173938496455641
AH10Y,1,Known Alarm,selfreport,last_hour,ss_std,228.5232393985525
AH10Y,1,Known Alarm,selfreport,last_hour,ss_std_60,228.87079609620992
AH10Y,1,Known Alarm,selfreport,total,ss_max,2464.84375
AH10Y,1,Known Alarm,selfreport,total,ss_max_60,2464.84375
AH10Y,1,Known Alarm,selfreport,total,ss_max_position,0.2581737822535211
AH10Y,1,Known Alarm,selfreport,total,ss_mean,338.4853830967742
AH10Y,1,Known Alarm,selfreport,total,ss_mean_60,440.3357712765957
AH10Y,1,Known Alarm,selfreport,total,ss_median,159.628906
AH10Y,1,Known Alarm,selfreport,total,ss_median_60,242.148438
AH10Y,1,Known Alarm,selfreport,total,ss_number,62.0
AH10Y,1,Known Alarm,selfreport,total,ss_number_60,47.0
AH10Y,1,Known Alarm,selfreport,total,ss_skewness,2.4060366425076767
AH10Y,1,Known Alarm,selfreport,total,ss_skewness_60,2.1535935045725467
AH10Y,1,Known Alarm,selfreport,total,ss_std,459.5365418308168
AH10Y,1,Known Alarm,selfreport,total,ss_std_60,485.97200248122317
AK12I,0,Spontaneous,imu,last_30min,ss_max,1799.609375
AK12I,0,Spontaneous,imu,last_30min,ss_max_60,1799.609375
AK12I,0,Spontaneous,imu,last_30min,ss_max_position,0.0
AK12I,0,Spontaneous,imu,last_30min,ss_mean,1799.609375
AK12I,0,Spontaneous,imu,last_30min,ss_mean_60,1799.609375
AK12I,0,Spontaneous,imu,last_30min,ss_median,1799.609375
AK12I,0,Spontaneous,imu,last_30min,ss_median_60,1799.609375
AK12I,0,Spontaneous,imu,last_30min,ss_number,1.0
AK12I,0,Spontaneous,imu,last_30min,ss_number_60,1.0
AK12I,0,Spontaneous,imu,last_30min,ss_skewness,0.0
AK12I,0,Spontaneous,imu,last_30min,ss_skewness_60,0.0
AK12I,0,Spontaneous,imu,last_hour,ss_max,3599.804688
AK12I,0,Spontaneous,imu,last_hour,ss_max_60,3599.804688
AK12I,0,Spontaneous,imu,last_hour,ss_max_position,0.0
AK12I,0,Spontaneous,imu,last_hour,ss_mean,3599.804688
AK12I,0,Spontaneous,imu,last_hour,ss_mean_60,3599.804688
AK12I,0,Spontaneous,imu,last_hour,ss_median,3599.804688
AK12I,0,Spontaneous,imu,last_hour,ss_median_60,3599.804688
AK12I,0,Spontaneous,imu,last_hour,ss_number,1.0
AK12I,0,Spontaneous,imu,last_hour,ss_number_60,1.0
AK12I,0,Spontaneous,imu,last_hour,ss_skewness,0.0
AK12I,0,Spontaneous,imu,last_hour,ss_skewness_60,0.0
AK12I,0,Spontaneous,imu,total,ss_max,7515.546875
AK12I,0,Spontaneous,imu,total,ss_max_60,7515.546875
AK12I,0,Spontaneous,imu,total,ss_max_position,0.744878100389665
AK12I,0,Spontaneous,imu,total,ss_mean,674.4858283953488
AK12I,0,Spontaneous,imu,total,ss_mean_60,987.7397628965517
AK12I,0,Spontaneous,imu,total,ss_median,173.085937
AK12I,0,Spontaneous,imu,total,ss_median_60,615.390625
AK12I,0,Spontaneous,imu,total,ss_number,43.0
AK12I,0,Spontaneous,imu,total,ss_number_60,29.0
AK12I,0,Spontaneous,imu,total,ss_skewness,3.9246231168547348
AK12I,0,Spontaneous,imu,total,ss_skewness_60,3.341688364718978
AK12I,0,Spontaneous,imu,total,ss_std,1270.0082093168407
AK12I,0,Spontaneous,imu,total,ss_std_60,1451.5676996619752
AK12I,0,Spontaneous,selfreport,last_30min,ss_max,1799.609375
AK12I,0,Spontaneous,selfreport,last_30min,ss_max_60,1799.609375
AK12I,0,Spontaneous,selfreport,last_30min,ss_max_position,0.0
AK12I,0,Spontaneous,selfreport,last_30min,ss_mean,1799.609375
AK12I,0,Spontaneous,selfreport,last_30min,ss_mean_60,1799.609375
AK12I,0,Spontaneous,selfreport,last_30min,ss_median,1799.609375
AK12I,0,Spontaneous,selfreport,last_30min,ss_median_60,1799.609375
AK12I,0,Spontaneous,selfreport,last_30min,ss_number,1.0
AK12I,0,Spontaneous,selfreport,last_30min,ss_number_60,1.0
AK12I,0,Spontaneous,selfreport,last_30min,ss_skewness,0.0
AK12I,0,Spontaneous,selfreport,last_30min,ss_skewness_60,0.0
AK12I,0,Spontaneous,selfreport,last_hour,ss_max,3599.804688
AK12I,0,Spontaneous,selfreport,last_hour,ss_max_60,3599.804688
AK12I,0,Spontaneous,selfreport,last_hour,ss_max_position,0.0
AK12I,0,Spontaneous,selfreport,last_hour,ss_mean,3599.804688
AK12I,0,Spontaneous,selfreport,last_hour,ss_mean_60,3599.804688
AK12I,0,Spontaneous,selfreport,last_hour,ss_median,3599.804688
AK12I,0,Spontaneous,selfreport,last_hour,ss_median_60,3599.804688
AK12I,0,Spontaneous,selfreport,last_hour,ss_number,1.0
AK12I,0,Spontaneous,selfreport,last_hour,ss_number_60,1.0
AK12I,0,Spontaneous,selfreport,last_hour,ss_skewness,0.0
AK12I,0,Spontaneous,selfreport,last_hour,ss_skewness_60,0.0
AK12I,0,Spontaneous,selfreport,total,ss_max,7064.609375
AK12I,0,Spontaneous,selfreport,total,ss_max_60,7064.609375
AK12I,0,Spontaneous,selfreport,total,ss_max_position,0.7663703393518518
AK12I,0,Spontaneous,selfreport,total,ss_mean,570.1562500576923
AK12I,0,Spontaneous,selfreport,total,ss_mean_60,835.6796875714286
AK12I,0,Spontaneous,selfreport,total,ss_median,116.2109375
AK12I,0,Spontaneous,selfreport,total,ss_median_60,329.492187
AK12I,0,Spontaneous,selfreport,total,ss_number,52.0
AK12I,0,Spontaneous,selfreport,total,ss_number_60,35.0
AK12I,0,Spontaneous,selfreport,total,ss_skewness,4.015357673670516
AK12I,0,Spontaneous,selfreport,total,ss_skewness_60,3.3645962864599532
AK12I,0,Spontaneous,selfreport,total,ss_std,1137.897658434541
AK12I,0,Spontaneous,selfreport,total,ss_std_60,1311.510450784174
AK12I,1,Spontaneous,imu,last_30min,ss_max,1799.609375
AK12I,1,Spontaneous,imu,last_30min,ss_max_60,1799.609375
AK12I,1,Spontaneous,imu,last_30min,ss_max_position,0.0
AK12I,1,Spontaneous,imu,last_30min,ss_mean,1799.609375
AK12I,1,Spontaneous,imu,last_30min,ss_mean_60,1799.609375
AK12I,1,Spontaneous,imu,last_30min,ss_median,1799.609375
AK12I,1,Spontaneous,imu,last_30min,ss_median_60,1799.609375
AK12I,1,Spontaneous,imu,last_30min,ss_number,1.0
AK12I,1,Spontaneous,imu,last_30min,ss_number_60,1.0
AK12I,1,Spontaneous,imu,last_30min,ss_skewness,0.0
AK12I,1,Spontaneous,imu,last_30min,ss_skewness_60,0.0
AK12I,1,Spontaneous,imu,last_hour,ss_max,3509.414062
AK12I,1,Spontaneous,imu,last_hour,ss_max_60,3509.414062
AK12I,1,Spontaneous,imu,last_hour,ss_max_position,0.025108575058428895
AK12I,1,Spontaneous,imu,last_hour,ss_mean,1190.9114583333333
AK12I,1,Spontaneous,imu,last_hour,ss_mean_60,3509.414062
AK12I,1,Spontaneous,imu,last_hour,ss_median,41.5625
AK12I,1,Spontaneous,imu,last_hour,ss_median_60,3509.414062
AK12I,1,Spontaneous,imu,last_hour,ss_number,3.0
AK12I,1,Spontaneous,imu,last_hour,ss_number_60,1.0
AK12I,1,Spontaneous,imu,last_hour,ss_skewness,0.7070293916782188
AK12I,1,Spontaneous,imu,last_hour,ss_skewness_60,0.0
AK12I,1,Spontaneous,imu,last_hour,ss_std,2007.9065712362283
AK12I,1,Spontaneous,imu,total,ss_max,3509.414062
AK12I,1,Spontaneous,imu,total,ss_max_60,3509.414062
AK12I,1,Spontaneous,imu,total,ss_max_position,0.847282643584086
AK12I,1,Spontaneous,imu,total,ss_mean,335.4628314090909
AK12I,1,Spontaneous,imu,total,ss_mean_60,612.8515624857142
AK12I,1,Spontaneous,imu,total,ss_median,70.7617185
AK12I,1,Spontaneous,imu,total,ss_median_60,279.21875
AK12I,1,Spontaneous,imu,total,ss_number,66.0
AK12I,1,Spontaneous,imu,total,ss_number_60,35.0
AK12I,1,Spontaneous,imu,total,ss_skewness,3.190203448115509
AK12I,1,Spontaneous,imu,total,ss_skewness_60,2.195192367529801
AK12I,1,Spontaneous,imu,total,ss_std,686.3361779300245
AK12I,1,Spontaneous,imu,total,ss_std_60,855.389973596453
AK12I,1,Spontaneous,selfreport,last_30min,ss_max,1799.609375
AK12I,1,Spontaneous,selfreport,last_30min,ss_max_60,1799.609375
AK12I,1,Spontaneous,selfreport,last_30min,ss_max_position,0.0
AK12I,1,Spontaneous,selfreport,last_30min,ss_mean,1799.609375
AK12I,1,Spontaneous,selfreport,last_30min,ss_mean_60,1799.609375
AK12I,1,Spontaneous,selfreport,last_30min,ss_median,1799.609375
AK12I,1,Spontaneous,selfreport,last_30min,ss_median_60,1799.609375
AK12I,1,Spontaneous,selfreport,last_30min,ss_number,1.0
AK12I,1,Spontaneous,selfreport,last_30min,ss_number_60,1.0
AK12I,1,Spontaneous,selfreport,last_30min,ss_skewness,0.0
AK12I,1,Spontaneous,selfreport,last_30min,ss_skewness_60,0.0
AK12I,1,Spontaneous,selfreport,last_hour,ss_max,3599.804688
AK12I,1,Spontaneous,selfreport,last_hour,ss_max_60,3599.804688
AK12I,1,Spontaneous,selfreport,last_hour,ss_max_position,0.0
AK12I,1,Spontaneous,selfreport,last_hour,ss_mean,3599.804688
AK12I,1,Spontaneous,selfreport,last_hour,ss_mean_60,3599.804688
AK12I,1,Spontaneous,selfreport,last_hour,ss_median,3599.804688
AK12I,1,Spontaneous,selfreport,last_hour,ss_median_60,3599.804688
AK12I,1,Spontaneous,selfreport,last_hour,ss_number,1.0
AK12I,1,Spontaneous,selfreport,last_hour,ss_number_60,1.0
AK12I,1,Spontaneous,selfreport,last_hour,ss_skewness,0.0
AK12I,1,Spontaneous,selfreport,last_hour,ss_skewness_60,0.0
AK12I,1,Spontaneous,selfreport,total,ss_max,5924.570313
AK12I,1,Spontaneous,selfreport,total,ss_max_60,5924.570313
AK12I,1,Spontaneous,selfreport,total,ss_max_position,0.6262503712491514
AK12I,1,Spontaneous,selfreport,total,ss_mean,435.00177554545456
AK12I,1,Spontaneous,selfreport,total,ss_mean_60,800.5390624857142
AK12I,1,Spontaneous,selfreport,total,ss_median,70.7617185
AK12I,1,Spontaneous,selfreport,total,ss_median_60,279.21875
AK12I,1,Spontaneous,selfreport,total,ss_number,66.0
AK12I,1,Spontaneous,selfreport,total,ss_number_60,35.0
AK12I,1,Spontaneous,selfreport,total,ss_skewness,3.8050824886297923
AK12I,1,Spontaneous,selfreport,total,ss_skewness_60,2.6401903606348487
AK12I,1,Spontaneous,selfreport,total,ss_std,1062.160714903859
AK12I,1,Spontaneous,selfreport,total,ss_std_60,1365.1952399205288
AM21H,0,Spontaneous,imu,last_30min,ss_max,505.195312
AM21H,0,Spontaneous,imu,last_30min,ss_max_60,505.195312
AM21H,0,Spontaneous,imu,last_30min,ss_max_position,0.6144564587676535
AM21H,0,Spontaneous,imu,last_30min,ss_mean,194.6397571111111
AM21H,0,Spontaneous,imu,last_30min,ss_mean_60,287.1744793333333
AM21H,0,Spontaneous,imu,last_30min,ss_median,162.929688
AM21H,0,Spontaneous,imu,last_30min,ss_median_60,226.152344
AM21H,0,Spontaneous,imu,last_30min,ss_number,9.0
AM21H,0,Spontaneous,imu,last_30min,ss_number_60,6.0
AM21H,0,Spontaneous,imu,last_30min,ss_skewness,0.5716847095024968
AM21H,0,Spontaneous,imu,last_30min,ss_skewness_60,0.5333864264712328
AM21H,0,Spontaneous,imu,last_30min,ss_std,184.07311983100388
AM21H,0,Spontaneous,imu,last_30min,ss_std_60,152.91874962819819
AM21H,0,Spontaneous,imu,last_hour,ss_max,505.195313
AM21H,0,Spontaneous,imu,last_hour,ss_max_60,505.195313
AM21H,0,Spontaneous,imu,last_hour,ss_max_position,0.8072830058127319
AM21H,0,Spontaneous,imu,last_hour,ss_mean,126.17910866666665
AM21H,0,Spontaneous,imu,last_hour,ss_mean_60,224.7014507857143
AM21H,0,Spontaneous,imu,last_hour,ss_median,75.078125
AM21H,0,Spontaneous,imu,last_hour,ss_median_60,183.75
AM21H,0,Spontaneous,imu,last_hour,ss_number,27.0
AM21H,0,Spontaneous,imu,last_hour,ss_number_60,14.0
AM21H,0,Spontaneous,imu,last_hour,ss_skewness,1.2859991662758758
AM21H,0,Spontaneous,imu,last_hour,ss_skewness_60,1.0753829789680032
AM21H,0,Spontaneous,imu,last_hour,ss_std,137.78696495011232
AM21H,0,Spontaneous,imu,last_hour,ss_std_60,126.58283621052772
AM21H,0,Spontaneous,imu,total,ss_max,2828.945312
AM21H,0,Spontaneous,imu,total,ss_max_60,2828.945312
AM21H,0,Spontaneous,imu,total,ss_max_position,0.005912475849327398
AM21H,0,Spontaneous,imu,total,ss_mean,219.92994792000002
AM21H,0,Spontaneous,imu,total,ss_mean_60,391.6020447407407
AM21H,0,Spontaneous,imu,total,ss_median,71.015625
AM21H,0,Spontaneous,imu,total,ss_median_60,189.335937
AM21H,0,Spontaneous,imu,total,ss_number,150.0
AM21H,0,Spontaneous,imu,total,ss_number_60,81.0
AM21H,0,Spontaneous,imu,total,ss_skewness,4.112799281687224
AM21H,0,Spontaneous,imu,total,ss_skewness_60,3.078612109188654
AM21H,0,Spontaneous,imu,total,ss_std,456.3046745171408
AM21H,0,Spontaneous,imu,total,ss_std_60,568.1527496394214
AM21H,0,Spontaneous,selfreport,last_30min,ss_max,480.820312
AM21H,0,Spontaneous,selfreport,last_30min,ss_max_60,480.820312
AM21H,0,Spontaneous,selfreport,last_30min,ss_max_position,0.7326645652608221
AM21H,0,Spontaneous,selfreport,last_30min,ss_mean,145.62174475
AM21H,0,Spontaneous,selfreport,last_30min,ss_mean_60,274.14062483333333
AM21H,0,Spontaneous,selfreport,last_30min,ss_median,67.4609375
AM21H,0,Spontaneous,selfreport,last_30min,ss_median_60,236.5625
AM21H,0,Spontaneous,selfreport,last_30min,ss_number,12.0
AM21H,0,Spontaneous,selfreport,last_30min,ss_number_60,6.0
AM21H,0,Spontaneous,selfreport,last_30min,ss_skewness,1.0565037938658544
AM21H,0,Spontaneous,selfreport,last_30min,ss_skewness_60,0.3168439777133886
AM21H,0,Spontaneous,selfreport,last_30min,ss_std,175.42557795089104
AM21H,0,Spontaneous,selfreport,last_30min,ss_std_60,166.91882620060417
AM21H,0,Spontaneous,selfreport,last_hour,ss_max,1219.179688
AM21H,0,Spontaneous,selfreport,last_hour,ss_max_60,1219.179688
AM21H,0,Spontaneous,selfreport,last_hour,ss_max_position,0.17350307479375704
AM21H,0,Spontaneous,selfreport,last_hour,ss_mean,195.23220494444445
AM21H,0,Spontaneous,selfreport,last_hour,ss_mean_60,311.16477290909097
AM21H,0,Spontaneous,selfreport,last_hour,ss_median,96.9140625
AM21H,0,Spontaneous,selfreport,last_hour,ss_median_60,202.539063
AM21H,0,Spontaneous,selfreport,last_hour,ss_number,18.0
AM21H,0,Spontaneous,selfreport,last_hour,ss_number_60,11.0
AM21H,0,Spontaneous,selfreport,last_hour,ss_skewness,2.509683042306083
AM21H,0,Spontaneous,selfreport,last_hour,ss_skewness_60,2.0321149130559695
